count,diagnosis,group_name,subgroup_name,male_count,female_count,age_mean,age_range,age_minimum,age_maximum,age_median,imaging_sample,pmcid,rank,start_char,end_char
20.0,none,healthy,HC,0.0,20.0,42.1,21-70,21.0,70.0,,yes,6820536,0,5393,21203
25.0,postpartum,patients,postpartum group,0.0,25.0,,,,,,yes,7272423,0,5390,15950
26.0,control,healthy,control group,0.0,26.0,,,,,,yes,7272423,0,5390,15950
223.0,mood and/or anxiety disorder,patients,MA,61.0,162.0,36.0,null,,,,yes,7082218,0,14245,26774
45.0,null,healthy,HC,22.0,23.0,32.0,null,,,,yes,7082218,0,14245,26774
23.0,refractory epilepsy of the temporal lobe,patients,LMTLE and RMTLE,8.0,15.0,,,,,,yes,4017227,0,7012,17348
19.0,no record of neurological illness,healthy,controls,10.0,9.0,,,,,,yes,4017227,0,7012,17348
21.0,PTSD,patients,PTSD patients,,,,,,,,yes,5030332,0,7905,20301
17.0,,healthy,University of Queensland,7.0,10.0,,21-31,21.0,31.0,,yes,8837589,0,7291,18554
30.0,HFS,patients,left-side HFS,6.0,9.0,48.87,not provided,,,,yes,8569140,0,6781,14913
30.0,HFS,patients,right-side HFS,6.0,9.0,48.87,not provided,,,,yes,8569140,0,6781,14913
30.0,none,healthy,matched controls,12.0,18.0,47.63,not provided,,,,yes,8569140,0,6781,14913
90.0,absence of daily cannabis use,healthy,CON,,,,,,,,yes,7416060,0,8377,34514
54.0,selfreported history of regular cannabis use,patients,CAN,,,,,,,,yes,7416060,0,8377,34514
10.0,none,healthy,right-handed,7.0,3.0,26.6,null,,,,yes,8893203,0,7909,21757
5.0,TS,patients,,3.0,2.0,27.0,,,,,yes,5857897,0,6603,15566
17.0,none,healthy,right handed,17.0,0.0,23.8,20-30,20.0,30.0,,yes,3866656,0,9829,25906
160.0,,healthy,FBIRN,115.0,45.0,37.04,19-59,19.0,59.0,,yes,7721229,0,10065,22917
151.0,SZ,patients,FBIRN,115.0,36.0,38.77,18-62,18.0,62.0,,yes,7721229,0,10065,22917
314.0,,healthy,ABIDE1,249.0,65.0,17.04,6.47-56.20,6.0,56.0,,yes,7721229,0,10065,22917
255.0,ASD,patients,ABIDE1,224.0,31.0,17.05,7.00-55.40,7.0,55.0,,yes,7721229,0,10065,22917
17.0,no neurological or psychiatric history,healthy,right-handed native German volunteers,5.0,12.0,24.0,18-31,18.0,31.0,,yes,5902547,0,14757,23750
32.0,chronic left-hemisphere stroke,patients,stroke patients,27.0,5.0,62.0,10 years,,,27.0,yes,4473263,0,8398,19333
18.0,none,healthy,healthy volunteers,8.0,10.0,63.0,9 years,,,,yes,4473263,0,8398,19333
35.0,SCD,patients,SCD,,,,55-75,55.0,75.0,,yes,7090024,0,2474,26050
32.0,none,healthy,HC,,,,55-75,55.0,75.0,,yes,7090024,0,2474,26050
28.0,ASD,patients,ASD,20.0,8.0,14.58,14-16,14.0,16.0,,yes,8213933,0,13173,21786
27.0,TD,healthy,TD,18.0,9.0,14.49,14-16,14.0,16.0,,yes,8213933,0,13173,21786
38.0,APOE-4 carriers,patients,carriers,16.0,22.0,,40-60,40.0,60.0,,yes,9205431,0,45406,63870
38.0,noncarriers,healthy,noncarriers,16.0,22.0,,40-60,40.0,60.0,,yes,9205431,0,45406,63870
20.0,without any history of neuromuscular disorder or injury to their brain,healthy,,16.0,4.0,,20-36,20.0,36.0,,yes,4717328,0,6158,18695
24.0,,healthy,Experiment 1 and 2,9.0,15.0,,,,,,yes,6016936,0,11128,25857
4.0,,healthy,Supplementary Experiment,,,,,,,,yes,6016936,0,11128,25857
12.0,left MTLE,patients,LMTLE,,,,,,,,yes,8933759,0,7220,14113
11.0,right MTLE,patients,RMTLE,,,,,,,,yes,8933759,0,7220,14113
23.0,no diagnosis,healthy,HC,,,,,,,,yes,8933759,0,7220,14113
23.0,,healthy,HC,15.0,8.0,31.1,19-44,19.0,44.0,,yes,5761874,0,7481,31843
25.0,temporal lobe epilepsy,patients,TLE,13.0,12.0,33.6,20-45,20.0,45.0,,yes,5761874,0,7481,31843
33.0,none,healthy,right-handed native French speakers,18.0,15.0,25.242,null,,,,yes,7156375,0,46014,63208
15.0,none,healthy,male university students,15.0,0.0,22.33,null,,,,yes,4838249,0,5811,16785
18.0,nAMD,patients,nAMD,9.0,9.0,,,55.0,,,yes,8544331,0,2458,21485
18.0,N/A,healthy,HC,9.0,9.0,,,,,,yes,8544331,0,2458,21485
25.0,,healthy,healthy,8.0,17.0,,23-41,23.0,41.0,,yes,3483694,0,27085,39661
15.0,none,healthy,healthy volunteers,7.0,8.0,25.6,22-30,22.0,30.0,,yes,3889700,0,15576,42524
18.0,,healthy,female,0.0,18.0,21.04,null-null,,,,yes,4975394,0,0,26999
44.0,"drug-naive, first-episode schizophrenia",patients,patients with schizophrenia,,,,18-37,18.0,37.0,,yes,6197719,0,2232,30145
42.0,unaffected siblings,patients,unaffected siblings,,,,18-37,18.0,37.0,,yes,6197719,0,2232,30145
44.0,,healthy,healthy controls,,,,18-37,18.0,37.0,,yes,6197719,0,2232,30145
45.0,chronic smokers,patients,smokers,,,27.9,,,,,yes,3511796,0,0,13919
44.0,non-smoking,healthy,non-smokers,,,26.3,,,,,yes,3511796,0,0,13919
63.0,no current use of prescription medications,healthy,healthy adults,36.0,27.0,,,,,,yes,7913329,0,9400,18152
36.0,none,healthy,all participants,19.0,17.0,26.45,21-41,21.0,41.0,,yes,3869681,0,10466,30021
18.0,none,healthy,Experiment 1,10.0,8.0,26.3,21-41,21.0,41.0,,yes,3869681,0,10466,30021
18.0,none,healthy,Experiment 2,9.0,9.0,26.6,21-38,21.0,38.0,,yes,3869681,0,10466,30021
10.0,juvenile fibromyalgia,patients,IMP,1.0,9.0,16.3,14-17,14.0,17.0,,yes,5686883,0,2956,30786
10.0,no complaint of pain,healthy,control,1.0,9.0,16.1,14-17,14.0,17.0,,yes,5686883,0,2956,30786
7.0,,healthy,pre and post 10-day HCD,2.0,5.0,31.0,31-31,31.0,31.0,,yes,7758977,0,2165,27583
6.0,,healthy,pre and post 10-day fast,1.0,5.0,29.0,29-29,29.0,29.0,,yes,7758977,0,2165,27583
17.0,Tourette syndrome,patients,TS children,,,,,,,,yes,3877773,0,0,24556
15.0,none,healthy,healthy children,,,,,,,,yes,3877773,0,0,24556
58.0,MDD,patients,EOD,,,,18-29,18.0,29.0,,yes,5598991,0,2445,31167
62.0,MDD,patients,LOD,,,,30-44,30.0,44.0,,yes,5598991,0,2445,31167
60.0,,healthy,young HC,,,,,,,,yes,5598991,0,2445,31167
52.0,,healthy,old HC,,,,,,,,yes,5598991,0,2445,31167
37.0,no previous history of neurological disease or mental illness,healthy,HCs,,,,40-80,40.0,80.0,,yes,8315277,0,2178,30865
39.0,mild WMHs,patients,mild WMHs,,,,40-80,40.0,80.0,,yes,8315277,0,2178,30865
37.0,moderate WMHs,patients,moderate WMHs,,,,40-80,40.0,80.0,,yes,8315277,0,2178,30865
28.0,severe WMHs,patients,severe WMHs,,,,40-80,40.0,80.0,,yes,8315277,0,2178,30865
20.0,ALS,patients,ALS patients,,,,,,,,yes,3447931,0,0,25604
20.0,none,healthy,healthy volunteers,,,,,,,,yes,3447931,0,0,25604
6.0,affective violence,patients,VA group,6.0,0.0,,,,,,yes,9230060,0,2158,20252
7.0,predatory violence,patients,VP group,7.0,0.0,,,,,,yes,9230060,0,2158,20252
7.0,non-violent crime,patients,NV group,7.0,0.0,,,,,,yes,9230060,0,2158,20252
20.0,none,healthy,HC group,20.0,0.0,,,,,,yes,9230060,0,2158,20252
19.0,,healthy,healthy,,,,,,,,yes,4352055,0,32738,49290
21.0,BDD,patients,BDD,,,,16-48,16.0,48.0,,yes,6246657,0,2468,25354
40.0,MDD,patients,MDD,,,,16-48,16.0,48.0,,yes,6246657,0,2468,25354
70.0,,healthy,HC,,,,16-48,16.0,48.0,,yes,6246657,0,2468,25354
31.0,VaMCI,patients,VaMCI,,,,,,,,yes,6350268,0,2321,24735
32.0,NC,healthy,NC,,,,,,,,yes,6350268,0,2321,24735
19.0,MDD,patients,MDD patients,,,,18-55,18.0,55.0,,yes,7875881,0,2056,24611
17.0,none,healthy,healthy controls,,,,18-55,18.0,55.0,,yes,7875881,0,2056,24611
18.0,,healthy,new group of 18 naive subjects,,,,,,,,yes,2995581,0,24448,42377
40.0,,healthy,healthy controls,8.0,32.0,,25-63,25.0,63.0,,yes,8172304,0,0,24378
32.0,chronic urticaria,patients,CSU patients,6.0,26.0,,25-65,25.0,65.0,,yes,8172304,0,0,24378
6.0,normal hearing levels,healthy,young adults,5.0,1.0,,22-35,22.0,35.0,,yes,3894920,0,2326,29539
30.0,"first-episode, drug-nave MDD",patients,MDD patients,9.0,21.0,,18-45,18.0,45.0,,yes,4869560,0,2409,25553
29.0,none,healthy,healthy subjects,15.0,14.0,26.76,,,,,yes,4869560,0,2409,25553
35.0,,healthy,healthy volunteers,26.0,9.0,27.12,not provided,,,,yes,8550949,0,2232,30471
31.0,first episode psychosis (FEP),patients,patients with drug-nave/free first episode psychosis (FEP),26.0,5.0,26.64,not provided,,,,yes,8550949,0,2232,30471
42.0,bronchial asthma,patients,patients with bronchial asthma,,,,,,,,yes,5394595,0,2522,27967
60.0,,healthy,healthy controls,,,,,,,,yes,5394595,0,2522,27967
17.0,bronchial asthma,patients,patients with bronchial asthma who completed GCBT,7.0,10.0,50.76,,,,,yes,5394595,0,2522,27967
1112.0,,healthy,normal controls,,,,,,,,yes,9407088,0,29835,37514
1112.0,ASD,patients,ASD patients,,,,,,,,yes,9407088,0,29835,37514
1114.0,,healthy,normal controls,,,,,,,,yes,9407088,0,29835,37514
1114.0,ASD,patients,ASD patients,,,,,,,,yes,9407088,0,29835,37514
100.0,,healthy,Human Connectome Project participants,,,,,,,,yes,6492297,0,2027,5319
12.0,,healthy,males,12.0,0.0,31.0,18-55,18.0,55.0,,yes,3258233,0,0,24439
12.0,cockroach phobia,patients,phobic individuals,4.0,8.0,40.08,,,,,yes,6220927,0,0,26001
12.0,no phobias,healthy,non-phobic individuals,4.0,8.0,24.08,,,,,yes,6220927,0,0,26001
21.0,Parkinson's disease,patients,Parkinson's disease,13.0,8.0,60.8,44-73,44.0,73.0,,yes,3182403,0,0,26805
25.0,unhappy,patients,unhappy,,,,,,,,yes,3893192,0,0,25372
26.0,happy,healthy,happy,,,,,,,,yes,3893192,0,0,25372
50.0,mild traumatic brain injury (mTBI),patients,mTBI patients,25.0,28.0,,20-58,20.0,58.0,,yes,7539836,0,2128,29560
43.0,healthy,healthy,healthy controls,19.0,24.0,,20-59,20.0,59.0,,yes,7539836,0,2128,29560
24.0,,healthy,designers,10.0,14.0,34.5,,,,,yes,8699602,0,0,27355
102.0,,healthy,Oulu dataset,36.0,66.0,21.5,20-23,20.0,23.0,,yes,3775427,0,5581,15669
23.0,,healthy,control,,,15.2,15-16,15.0,16.0,,yes,4030253,0,0,22915
18.0,Internet Addiction,patients,IA,,,15.1,14-17,14.0,17.0,,yes,4030253,0,0,22915
20.0,MdDS,patients,MdDS,5.0,15.0,43.4,27-66,27.0,66.0,,yes,3510214,0,2266,31419
20.0,no history of dizziness or balance problems,healthy,CTRL,,,43.0,23-59,23.0,59.0,,yes,3510214,0,2266,31419
17.0,control,healthy,control,9.0,8.0,21.5,20-23,20.0,23.0,,yes,5339238,0,2807,31582
14.0,former iron-deficiency anemia (FIDA),patients,FIDA,8.0,6.0,21.5,20-23,20.0,23.0,,yes,5339238,0,2807,31582
32.0,acute effects of alcohol,healthy,all participants,17.0,15.0,,25-27,25.0,27.0,,yes,4332461,0,0,22777
48.0,none,healthy,all subjects,24.0,24.0,26.4,not specified,,,,yes,2993660,0,2374,31896
163.0,none,healthy,HC,,,,,,,,yes,9057100,0,32216,52513
151.0,SZ,patients,SZ,,,,,,,,yes,9057100,0,32216,52513
12.0,,healthy,right-handed participants,5.0,7.0,25.8,null,,,,yes,7649291,0,2502,29360
20.0,APOE 2/3,healthy,APOE 2/3,,,,18-23,18.0,23.0,,yes,3520927,0,0,27811
20.0,APOE 3/4,healthy,APOE 3/4,,,,18-23,18.0,23.0,,yes,3520927,0,0,27811
11.0,right MCA infarction,patients,right MCA infarction,11.0,0.0,56.2,45-68,45.0,68.0,,yes,8154462,0,0,19156
9.0,,healthy,healthy controls,9.0,0.0,53.7,40-67,40.0,67.0,,yes,8154462,0,0,19156
21.0,heroin relapser,patients,relapsers,21.0,0.0,,,,,,yes,4990879,0,2120,22230
19.0,heroin non-relapser,patients,non-relapsers,19.0,0.0,,,,,,yes,4990879,0,2120,22230
167.0,ADHD,patients,children and adolescents,111.0,56.0,10.74,5-18,5.0,18.0,,yes,8782893,0,0,27082
14.0,AD,patients,AD,,,,,,,,yes,3423412,0,2069,24627
8.0,MCI,patients,MCI,,,,,,,,yes,3423412,0,2069,24627
14.0,,healthy,healthy controls,,,,,,,,yes,3423412,0,2069,24627
29.0,none,healthy,young adults,10.0,19.0,23.8,19-30,19.0,30.0,,yes,8318202,0,2049,31488
32.0,none,healthy,older adults,15.0,17.0,71.0,65-81,65.0,81.0,,yes,8318202,0,2049,31488
31.0,Anorexia nervosa (AN),patients,AN,0.0,31.0,,,,,,yes,3913832,0,2178,32124
35.0,No diagnosis,healthy,HC,0.0,35.0,,,,,,yes,3913832,0,2178,32124
24.0,multiple system atrophy,patients,MSA patients,,,,,,,,yes,7485713,0,0,6819
20.0,,healthy,HCs,,,,,,,,yes,7485713,0,0,6819
50.0,Idiopathic Parkinson's Disease (IPD),patients,IPD patients,29.0,21.0,57.7,null,,,,yes,6675526,0,2116,17794
20.0,none,healthy,healthy controls,13.0,7.0,55.6,null,,,,yes,6675526,0,2116,17794
157.0,psychopathy,patients,incarcerated females,0.0,157.0,,18-50,18.0,50.0,,yes,4174863,0,2197,31756
46.0,none,healthy,non-incarcerated females,0.0,46.0,,18-50,18.0,50.0,,yes,4174863,0,2197,31756
30.0,N/A,healthy,GnRHa group,0.0,30.0,24.3,N/A,,,,yes,5068584,0,2022,30784
26.0,N/A,healthy,placebo group,0.0,26.0,24.3,N/A,,,,yes,5068584,0,2022,30784
37.0,Parkinson's disease,patients,PD patients,17.0,20.0,,,,,,yes,4184784,0,0,24862
34.0,normal neurological status,healthy,healthy controls,22.0,12.0,,,,,,yes,4184784,0,0,24862
50.0,schizophrenia with AVH,patients,AVH,,,,,,,,yes,9435010,0,3139,31882
50.0,schizophrenia without AVH,patients,NAVH,,,,,,,,yes,9435010,0,3139,31882
50.0,,healthy,HC,,,,,,,,yes,9435010,0,3139,31882
16.0,asymptomatic carotid artery stenosis,patients,asymptomatic carotid artery stenosis patients,,,,55-80,55.0,80.0,,yes,5552726,0,2701,19138
53.0,mTBI,patients,mTBI patients,,,,,,,,yes,7275020,0,2510,24695
37.0,none,healthy,healthy controls,,,,,,,,yes,7275020,0,2510,24695
29.0,none,healthy,healthy volunteers,,,,,,,,yes,7563756,0,0,27006
595.0,,healthy,all participants,218.0,377.0,39.47,8-83,8.0,83.0,,yes,8615904,0,0,22307
20.0,ADHD,patients,ADHD adults,16.0,4.0,34.9,not specified,,,,yes,6347794,0,3088,32438
20.0,none,healthy,healthy adults,14.0,6.0,31.2,not specified,,,,yes,6347794,0,3088,32438
38.0,ADHD,patients,ADHD adults,18.0,20.0,,18-65,18.0,65.0,,yes,6347794,0,3088,32438
81.0,Tuberous sclerosis complex,patients,MRI group,,,,,,,,yes,9308181,0,0,26539
10.0,no past history of depression or other psychiatric disorder,healthy,healthy volunteers,3.0,7.0,39.8,18-50,18.0,50.0,,yes,2935390,0,2055,21893
15.0,no history of neurological or psychiatric illness,healthy,students,7.0,8.0,23.8,19-28,19.0,28.0,,yes,5324609,0,0,24283
23.0,,healthy,community-dwelling young men,23.0,0.0,29.96,,,,,yes,9548384,0,2152,18402
28.0,none,healthy,younger adults,19.0,9.0,24.39,18-34,18.0,34.0,,yes,7004957,0,0,28950
24.0,none,healthy,older adults,15.0,9.0,66.95,55-75,55.0,75.0,,yes,7004957,0,0,28950
21.0,essential tremor,patients,ET patients,12.0,9.0,51.6,null,,,,yes,4732188,0,2426,31720
21.0,none,healthy,healthy controls,14.0,7.0,50.6,null,,,,yes,4732188,0,2426,31720
121.0,panic disorder and agoraphobia,patients,patients,,,,,,,,yes,6854061,0,2596,28842
77.0,none,healthy,healthy,,,,,,,,yes,6854061,0,2596,28842
19.0,ADHD,patients,ADHD,,,,,,,,yes,4936600,0,2670,31280
6.0,DCD,patients,DCD,,,,,,,,yes,4936600,0,2670,31280
14.0,DCD+ADHD,patients,DCD+ADHD,,,,,,,,yes,4936600,0,2670,31280
21.0,None,healthy,typically developing,,,,,,,,yes,4936600,0,2670,31280
12.0,binge drinkers,patients,binge drinkers,7.0,5.0,23.8,19-32,19.0,32.0,,yes,3791281,0,0,26715
12.0,matched controls,healthy,controls,7.0,5.0,23.8,19-32,19.0,32.0,,yes,3791281,0,0,26715
33.0,,healthy,Group 1,17.0,16.0,25.3,,,,,yes,3676955,0,0,13399
11.0,depression,patients,depressed patients,5.0,6.0,61.0,18-68,18.0,68.0,,yes,4589842,0,0,23127
11.0,none,healthy,healthy controls,5.0,6.0,56.0,8-64,8.0,64.0,,yes,4589842,0,0,23127
16.0,DLB,patients,DLB,,,,,,,,yes,3984441,0,2077,31965
17.0,no history of psychiatric or neurological brain disease,healthy,controls,,,,,,,,yes,3984441,0,2077,31965
1.0,GNE myopathy with congenital thrombocytopenia,patients,young male patient,1.0,0.0,29.0,29-29,29.0,29.0,29.0,yes,8978988,0,0,16470
50.0,schizophrenia,patients,SZ,30.0,20.0,35.0,18-60,18.0,60.0,,yes,6611425,0,2467,5524
50.0,,healthy,HC,25.0,25.0,30.0,18-60,18.0,60.0,,yes,6611425,0,2467,5524
18.0,Parkinson's disease with anxiety,patients,PD-A,,,,,,,,yes,5655292,0,0,22003
45.0,Parkinson's disease without anxiety,patients,PD-NA,,,,,,,,yes,5655292,0,0,22003
24.0,healthy,healthy,HC,,,,,,,,yes,5655292,0,0,22003
6.0,Pontocerebellar hypoplasia,patients,PCH patients,4.0,2.0,7.33,not specified,,,,yes,9461104,0,0,23477
