count,diagnosis,group_name,subgroup_name,male_count,female_count,age_mean,age_range,age_minimum,age_maximum,age_median,imaging_sample,pmcid,rank,start_char,end_char
14.0,healthy,healthy,all_participants,6.0,8.0,24.8,22-29,22.0,29.0,,yes,3078751.0,0,10341,10716
39.0,mild white matter hyperintensities,patients,mild WMHs,,,,40-80,40.0,80.0,,yes,8315277.0,1,7581,10145
37.0,moderate white matter hyperintensities,patients,moderate WMHs,,,,40-80,40.0,80.0,,yes,8315277.0,1,7581,10145
28.0,severe white matter hyperintensities,patients,severe WMHs,,,,40-80,40.0,80.0,,yes,8315277.0,1,7581,10145
37.0,,healthy,healthy controls,,,,,,,,yes,8315277.0,1,7581,10145
46.0,first-episode schizophrenia,patients,schizophrenia,,,,18-37,18.0,37.0,,yes,6197719.0,0,10028,12384
46.0,,healthy,unaffected siblings,,,,18-37,18.0,37.0,,yes,6197719.0,0,10028,12384
46.0,,healthy,controls,,,,18-37,18.0,37.0,,yes,6197719.0,0,10028,12384
10.0,marijuana abuse,patients,chronic marijuana users,8.0,2.0,,,,,,yes,3742334.0,0,7512,11306
18.0,,healthy,nonusing comparison subjects,11.0,7.0,,,,,,yes,3742334.0,0,7512,11306
23.0,Anorexia Nervosa,patients,Anorexia Nervosa,,,,,,,,yes,4530666.0,1,9512,12494
24.0,,healthy,Healthy Control,,,,,,,,yes,4530666.0,1,9512,12494
6.0,healthy,healthy,young adults,5.0,1.0,,22-35,22.0,35.0,,yes,3894920.0,0,10745,11773
10.0,"depression (2 major depressive disorder, 8 bipolar disorder depression)",patients,depressed patients,5.0,5.0,61.0,53-69,53.0,69.0,,yes,4589842.0,0,6061,7568
10.0,,healthy,healthy controls,5.0,5.0,56.0,48-64,48.0,64.0,,yes,4589842.0,0,6061,7568
30.0,,healthy,Cantonese-Mandarin-English trilinguals,10.0,20.0,,18-25,18.0,25.0,,yes,5881103.0,0,15988,18765
19.0,Major Depressive Disorder,patients,MDD patients,,,,18-55,18.0,55.0,,yes,7875881.0,0,7093,8833
17.0,,healthy,Healthy Controls,,,,18-55,18.0,55.0,,yes,7875881.0,0,7093,8833
30.0,"Attention Deficit Hyperactivity Disorder, hyperactive-impulsive/inattentive combined subtype",patients,ADHD boys,30.0,0.0,,10-17,10.0,17.0,,yes,4190683.0,0,9065,12151
30.0,,healthy,Healthy control boys,30.0,0.0,,10-17,10.0,17.0,,yes,4190683.0,0,9065,12151
30.0,Hemifacial Spasm,patients,HFS patients,12.0,18.0,48.87,,,,,yes,8569140.0,1,6781,8456
30.0,,healthy,Healthy controls,12.0,18.0,47.63,,,,,yes,8569140.0,1,6781,8456
27.0,left hemisphere infarcts,patients,left hemisphere infarcts,17.0,10.0,59.1,,,,,yes,5903407.0,0,7983,10239
24.0,,healthy,age-matched controls,5.0,19.0,57.0,,,,,yes,5903407.0,0,7983,10239
26.0,high subjective happiness,patients,happy,,,,,,,,yes,3893192.0,1,6340,7837
25.0,low subjective happiness,patients,unhappy,,,,,,,,yes,3893192.0,1,6340,7837
30.0,healthy volunteers,healthy,fMRI participants,9.0,21.0,23.0,,,,,yes,8018944.0,0,8670,11952
223.0,mood and/or anxiety disorders,patients,mood and/or anxiety disorder,61.0,162.0,36.0,,,,,yes,7082218.0,0,14245,17478
45.0,,healthy,healthy control,22.0,23.0,32.0,,,,,yes,7082218.0,0,14245,17478
26.0,Arterial Ischemic Stroke,patients,AIS,,,13.02,,,,,yes,8785614.0,1,21631,22584
26.0,Periventricular Infarction,patients,PVI,,,11.93,,,,,yes,8785614.0,1,21631,22584
31.0,,healthy,controls,,,13.25,,,,,yes,8785614.0,1,21631,22584
90.0,non-using controls,healthy,CON,,,,,,,,yes,7416060.0,0,8377,10336
54.0,chronic cannabis users,patients,CAN,,,,,,,,yes,7416060.0,0,8377,10336
24.0,,healthy,all_participants,12.0,12.0,25.3,21-34,21.0,34.0,,yes,7994216.0,0,12556,14217
24.0,healthy,healthy,main study group,12.0,12.0,26.0,23-34,23.0,34.0,,yes,3502502.0,0,6711,7624
46.0,healthy,healthy,validation group,21.0,25.0,30.0,19-63,19.0,63.0,,yes,3502502.0,0,6711,7624
17.0,healthy controls,healthy,controls,,,21.5,20-23,,,,yes,5339238.0,1,10037,12304
14.0,former iron deficiency anemia (Firon deficiency anemia),patients,FIDA,,,21.5,20-23,,,,yes,5339238.0,1,10037,12304
12.0,,healthy,young adults,8.0,4.0,25.2,,,,,yes,6585311.0,1,8877,12685
10.0,chronic post-stroke hemiparesis,patients,chronic post-stroke hemiparesis,6.0,4.0,66.7,,,,,yes,6585311.0,1,8877,12685
9.0,,healthy,age-matched control,4.0,5.0,64.2,,,,,yes,6585311.0,1,8877,12685
53.0,mild Traumatic Brain Injury,patients,mTBI,25.0,28.0,,20-58,20.0,58.0,,yes,7539836.0,0,6826,8200
43.0,,healthy,HC,19.0,24.0,,20-59,20.0,59.0,,yes,7539836.0,0,6826,8200
10.0,,healthy,test-retest fMRI,4.0,6.0,,50-58,50.0,58.0,52.5,yes,5596109.0,1,20071,22399
25.0,,healthy,NYU resting-state,,,,,,,,yes,5596109.0,1,20071,22399
160.0,Healthy Control,healthy,FBIRN HC,115.0,45.0,37.04,19-59,19.0,59.0,,yes,7721229.0,0,10065,13228
151.0,Schizophrenia,patients,FBIRN SZ,115.0,36.0,38.77,18-62,18.0,62.0,,yes,7721229.0,0,10065,13228
314.0,Healthy Control,healthy,ABIDE1 HC,249.0,65.0,17.04,6.47-56.20,6.0,56.0,,yes,7721229.0,0,10065,13228
255.0,Autism Spectrum Disorder,patients,ABIDE1 ASD,224.0,31.0,17.05,7.00-55.40,7.0,55.0,,yes,7721229.0,0,10065,13228
41.0,Ulcerative Colitis,patients,UC,25.0,16.0,37.1,20-54,20.0,54.0,,yes,6457314.0,0,5613,7441
42.0,,healthy,HC,25.0,17.0,36.86,22-55,22.0,55.0,,yes,6457314.0,0,5613,7441
37.0,Parkinson's Disease,patients,PD,17.0,20.0,,,,,,yes,4184784.0,0,6434,8455
34.0,,healthy,HC,22.0,12.0,,,,,,yes,4184784.0,0,6434,8455
13.0,right middle cerebral artery territory infarction,patients,male patients with right MCA territory infarction,13.0,0.0,,,,,,yes,8154462.0,0,4472,5608
11.0,,healthy,healthy controls,11.0,0.0,,,,,,yes,8154462.0,0,4472,5608
28.0,autism spectrum disorder,patients,ASD,20.0,8.0,14.58,,,,,yes,8213933.0,0,13173,14739
27.0,Typically Developing,healthy,TD-matched controls,18.0,9.0,14.49,,,,,yes,8213933.0,0,13173,14739
23.0,Healthy,healthy,Healthy Controls,15.0,8.0,31.1,19-44,19.0,44.0,,yes,5761874.0,0,7481,8731
25.0,Temporal Lobe Epilepsy,patients,Temporal Lobe Epilepsy,13.0,12.0,33.6,20-45,20.0,45.0,,yes,5761874.0,0,7481,8731
12.0,cockroach phobia,patients,cockroach phobia,4.0,8.0,40.08,,,,,yes,6220927.0,0,5977,7136
12.0,no phobias,healthy,non-phobic,4.0,8.0,24.08,,,,,yes,6220927.0,0,5977,7136
66.0,Temporal Lobe Epilepsy with unilateral hippocampal sclerosis,patients,TLE patients,,,,,,,,yes,8933317.0,1,8349,9763
31.0,,healthy,Healthy Controls,,,,,,,,yes,8933317.0,1,8349,9763
18.0,Autism Spectrum Condition,patients,ASC,,,30.4,,,,,yes,4265725.0,0,10617,12494
18.0,Typically-developing controls,healthy,TD,,,28.6,,,,,yes,4265725.0,0,10617,12494
31.0,Vascular Mild Cognitive Impairment,patients,VaMCI,,,,,,,,yes,6350268.0,1,6317,9916
32.0,,healthy,Normal Controls,,,,,,,,yes,6350268.0,1,6317,9916
12.0,,healthy,males,12.0,0.0,,23-45,23.0,45.0,,yes,2525845.0,0,5998,8666
12.0,,healthy,females,0.0,12.0,,23-45,23.0,45.0,,yes,2525845.0,0,5998,8666
16.0,asymptomatic carotid artery stenosis,patients,asymptomatic carotid artery stenosis patients,,,,55-80,55.0,80.0,,yes,5552726.0,1,3930,5250
30.0,Borderline Personality Disorder,patients,BPD,1.0,29.0,,,,,,yes,10870473.0,1,15391,18277
30.0,,healthy,HC,1.0,29.0,,,,,,yes,10870473.0,1,15391,18277
19.0,mesial temporal lobe epilepsy (Mesial Temporal Lobe Epilepsy),patients,MTLE patients,11.0,8.0,45.3,45.3±14.7,,,,yes,7836234.0,0,7759,9900
19.0,,healthy,healthy controls,10.0,9.0,45.8,45.8±13.5,,,,yes,7836234.0,0,7759,9900
14.0,posttraumatic stress disorder,patients,PTSD,,,,,,,,yes,8785646.0,0,15850,19588
15.0,,healthy,controls,,,,,,,,yes,8785646.0,0,15850,19588
14.0,Alzheimer's Disease,patients,AD,,,,,,,,yes,3423412.0,0,6223,8710
8.0,Mild Cognitive Impairment,patients,MCI,,,,,,,,yes,3423412.0,0,6223,8710
14.0,,healthy,controls,,,,,,,,yes,3423412.0,0,6223,8710
27.0,generalized Social Anxiety Disorder,patients,SAD,15.0,12.0,,,,,,yes,4029608.0,0,8770,11234
27.0,No lifetime history of psychiatric disorders,healthy,HC,14.0,13.0,,,,,,yes,4029608.0,0,8770,11234
19.0,healthy,patients,APOE ε2/ε3,,,,18-23,18.0,23.0,,yes,3520927.0,0,5472,7428
20.0,healthy,patients,APOE ε3/ε4,,,,18-23,18.0,23.0,,yes,3520927.0,0,5472,7428
8.0,healthy young adults,healthy,young adults,4.0,4.0,31.75,,,,,yes,4522562.0,0,34627,36506
55.0,benign paroxysmal positional vertigo with residual dizziness,patients,BPPV with RD,,,,,,,,yes,10850607.0,1,5212,9037
55.0,benign paroxysmal positional vertigo without residual dizziness,patients,BPPV without RD,,,,,,,,yes,10850607.0,1,5212,9037
55.0,,healthy,Healthy volunteers,,,,,,,,yes,10850607.0,1,5212,9037
9.0,healthy volunteers,healthy,musicians,6.0,3.0,23.0,19-27,19.0,27.0,,yes,5719057.0,0,36231,39516
20.0,healthy,healthy,all participants,9.0,11.0,21.95,18-35,18.0,35.0,,yes,4810172.0,0,9451,10858
29.0,healthy,healthy,volunteers,,,,,,,,yes,7563756.0,0,9392,10386
22.0,,healthy,Control,16.0,6.0,16.0,12-20,12.0,20.0,,yes,3701149.0,0,11779,14691
12.0,subclinical auditory hallucinations,patients,AH,5.0,7.0,15.97,12-20,12.0,20.0,,yes,3701149.0,0,11779,14691
13.0,22q11.2 Deletion Syndrome,patients,22q11.2DS,9.0,4.0,16.14,12-20,12.0,20.0,,yes,3701149.0,0,11779,14691
65.0,idiopathic Parkinson's Disease,patients,PD patients,,,,,,,,yes,5655292.0,0,3039,4402
24.0,,healthy,healthy controls,,,,,,,,yes,5655292.0,0,3039,4402
38.0,APOE-ε4 carriers,patients,APOE-ε4 carriers,16.0,22.0,49.9,40-60,40.0,60.0,,yes,9205431.0,0,45406,48741
38.0,APOE-ε3/ε3 or ε2/ε3,healthy,Non-carriers,16.0,22.0,49.9,40-60,40.0,60.0,,yes,9205431.0,0,45406,48741
38.0,attention-deficit/hyperactivity disorder,patients,ADHD,18.0,20.0,,18-65,18.0,65.0,,yes,6347794.0,0,7742,10511
7.0,healthy,healthy,male subjects,7.0,0.0,23.5,21-28,21.0,28.0,,yes,7406917.0,1,8419,12364
163.0,healthy,healthy,controls,117.0,46.0,36.9,,,,,yes,6611425.0,2,12727,16419
151.0,schizophrenia,patients,schizophrenia,114.0,37.0,37.8,,,,,yes,6611425.0,2,12727,16419
18.0,neovascular age-related macular degeneration,patients,nAMD,9.0,9.0,,55-,55.0,,,yes,8544331.0,1,16185,17940
18.0,,healthy,control,9.0,9.0,,,,,,yes,8544331.0,1,16185,17940
10.0,Essential Tremor,patients,ET patients,6.0,4.0,69.4,,,,,yes,7493988.0,0,43154,44585
10.0,,healthy,healthy controls,5.0,5.0,67.7,,,,,yes,7493988.0,0,43154,44585
23.0,,healthy,MEG Center Tübingen,,,,,,,,yes,8752963.0,0,5395,7240
89.0,,healthy,HCP,44.0,45.0,,22-35,22.0,35.0,,yes,8752963.0,0,5395,7240
20.0,Tourette syndrome,patients,Tourette syndrome,,,,,,,,yes,3877773.0,0,6179,7775
17.0,,healthy,Control,,,,,,,,yes,3877773.0,0,6179,7775
21.0,history of childhood physical abuse,patients,childhood abuse,15.0,6.0,17.5,,,,,yes,5104469.0,0,12106,15360
20.0,various psychiatric conditions,patients,psychiatric controls,,,,,,,,yes,5104469.0,0,12106,15360
27.0,,healthy,healthy controls,,,,,,,,yes,5104469.0,0,12106,15360
50.0,,healthy,all_participants,11.0,39.0,21.6,,,,,yes,11063816.0,1,7060,9255
13.0,hearing-impaired with at least 1 year of bilateral hearing aid experience,patients,Experienced HA users,,,,60-80,60.0,80.0,,yes,6509414.0,0,8835,10592
13.0,hearing-impaired with no previous hearing aid experience,patients,Inexperienced HA users,,,,60-80,60.0,80.0,,yes,6509414.0,0,8835,10592
21.0,Parkinson's disease,patients,PD patients,13.0,8.0,60.8,44-73,44.0,73.0,,yes,3182403.0,0,5559,6387
20.0,healthy,healthy,typically developing children,,,5.8,5.2-6.8,5.2,6.8,,yes,4274095.0,1,12283,13600
20.0,probable or definite sporadic amyotrophic lateral sclerosis,patients,ALS patients,,,,,,,,yes,3447931.0,0,7348,8813
15.0,healthy,healthy,fMRI participants,8.0,7.0,26.5,21-38,21.0,38.0,,yes,3324921.0,0,9056,13005
284.0,,healthy,all_participants,144.0,140.0,25.0,19-31,19.0,31.0,,yes,4319399.0,0,9266,11511
6.0,affective violence offenders,patients,VA,6.0,0.0,,,,,,yes,9230060.0,0,4708,5988
7.0,predatory violence offenders,patients,VP,7.0,0.0,,,,,,yes,9230060.0,0,4708,5988
7.0,non-violent crime offenders,patients,NV,7.0,0.0,,,,,,yes,9230060.0,0,4708,5988
20.0,non-criminal healthy controls,healthy,HC,20.0,0.0,,,,,,yes,9230060.0,0,4708,5988
15.0,,healthy,students,7.0,8.0,23.8,,,,,yes,5324609.0,0,5173,8811
48.0,epilepsy,patients,EEG-fMRI participants,15.0,33.0,,,,,28.0,yes,10839335.0,1,14464,16296
12.0,,healthy,listeners,7.0,7.0,,22-48,22.0,48.0,,yes,3788350.0,0,9587,10771
15.0,phobic prone,patients,phobic prone,9.0,6.0,39.2,,,,,yes,3002948.0,0,8290,11062
15.0,eating disorders prone,patients,eating disorders prone,10.0,5.0,34.4,,,,,yes,3002948.0,0,8290,11062
121.0,panic disorder and agoraphobia,patients,panic disorder and agoraphobia,,,,,,,,yes,6854061.0,0,8526,10737
77.0,,healthy,healthy controls,,,,,,,,yes,6854061.0,0,8526,10737
24.0,Multiple System Atrophy c-type,patients,MSA c-type,,,,,,,,yes,7485713.0,0,27477,29306
20.0,,healthy,controls,,,,,,,,yes,7485713.0,0,27477,29306
24.0,healthy,healthy,normal adult subjects,14.0,10.0,33.2,,,,,yes,6412974.0,0,9389,12145
18.0,Juvenile Myoclonic Epilepsy,patients,JME patients,3.0,15.0,30.1,20-48,20.0,48.0,,yes,6412974.0,0,9389,12145
29.0,New Daily Persistent Headache,patients,NDPH,15.0,14.0,37.0,,,,,yes,10958407.0,0,14724,16301
37.0,,healthy,Healthy Controls,16.0,21.0,34.89,,,,,yes,10958407.0,0,14724,16301
28.0,healthy,patients,younger adults,19.0,9.0,24.39,18-34,18.0,34.0,,yes,7004957.0,4,9185,11794
23.0,healthy,patients,older adults,14.0,9.0,66.95,55-75,55.0,75.0,,yes,7004957.0,4,9185,11794
23.0,non-convicted child sexual offenders,patients,non-convicted CSOs,,,,,,,,yes,6678781.0,1,16665,20137
38.0,child sexual offenders convicted,patients,convicted CSOs,,,,,,,,yes,6678781.0,1,16665,20137
22.0,healthy,healthy,young adults,22.0,0.0,22.8,,,,,yes,10858222.0,0,9950,10991
16.0,Autism Spectrum Disorder,patients,ASD,16.0,0.0,,8-18,8.0,18.0,,yes,5279905.0,0,7481,9124
16.0,Typically Developing,healthy,TD,,,,,,,,yes,5279905.0,0,7481,9124
42.0,Autism Spectrum Disorder,patients,ASD,,,,8-36,8.0,36.0,,yes,3842522.0,0,11123,13089
48.0,Typical Development,healthy,TD,,,,8-36,8.0,36.0,,yes,3842522.0,0,11123,13089
19.0,obsessive-compulsive disorder,patients,OCD patients,,,,,,,,yes,3777673.0,1,6638,9015
19.0,,healthy,control group,,,,,,,,yes,3777673.0,1,6638,9015
20.0,Mal de Debarquement Syndrome,patients,MdDS,5.0,15.0,43.4,27-66,27.0,66.0,,yes,3510214.0,0,12585,13447
20.0,,healthy,Controls,5.0,15.0,43.0,23-59,23.0,59.0,,yes,3510214.0,0,12585,13447
11.0,healthy normal subjects,healthy,all participants,5.0,6.0,31.0,25-38,25.0,38.0,,yes,3132672.0,0,7753,11701
16.0,,healthy,low BrAC,,,,25-27,25.0,27.0,,yes,4332461.0,0,4469,7045
16.0,,healthy,high BrAC,,,,25-27,25.0,27.0,,yes,4332461.0,0,4469,7045
21.0,posttraumatic stress disorder,patients,PTSD patients,,,,,,,,yes,5030332.0,0,7905,9151
17.0,Developmental Dyscalculia,patients,DD,,,,8-11,8.0,11.0,,yes,5758587.0,0,11527,14377
11.0,Typically Developing,healthy,TD,,,,8-11,8.0,11.0,,yes,5758587.0,0,11527,14377
34.0,alcohol dependence,patients,ADP,34.0,0.0,,,,,,yes,5413198.0,0,10741,12545
26.0,,healthy,HC,26.0,0.0,,,,,,yes,5413198.0,0,10741,12545
10.0,,healthy,right-handed,4.0,6.0,25.8,,,,,no,2561002.0,0,39930,43391
10.0,,healthy,left-handed,3.0,7.0,25.2,,,,,no,2561002.0,0,39930,43391
30.0,,healthy,GnRHa group,0.0,30.0,24.3,,,,,yes,5068584.0,0,5351,8476
26.0,,healthy,Placebo group,0.0,26.0,24.3,,,,,yes,5068584.0,0,5351,8476
58.0,Parkinson's Disease,patients,All PD patients,39.0,19.0,70.03,,,,,yes,10999557.0,0,13178,14102
27.0,Parkinson's Disease with Normal Cognition,patients,NC (Normal Cognition),,,,,,,,yes,10999557.0,0,13178,14102
21.0,Parkinson's Disease with Mild Cognitive Impairment,patients,MCI (Mild Cognitive Impairment),18.0,3.0,,,,,,yes,10999557.0,0,13178,14102
10.0,Parkinson's Disease with Severe Cognitive Impairment,patients,SCI (Severe Cognitive Impairment),,,74.4,,,,,yes,10999557.0,0,13178,14102
18.0,Internet Addiction,patients,Internet Addiction,,,15.1,,,,,yes,4030253.0,0,12909,14925
23.0,,healthy,Control,,,15.2,,,,,yes,4030253.0,0,12909,14925
12.0,Left Temporal Lobe Epilepsy,patients,LMTLE,,,,,,,,yes,4017227.0,2,7012,9327
11.0,Right Temporal Lobe Epilepsy,patients,RMTLE,,,,,,,,yes,4017227.0,2,7012,9327
19.0,,healthy,controls,10.0,9.0,,,,,,yes,4017227.0,2,7012,9327
173.0,Tuberous Sclerosis Complex,patients,TSC patients,,,,,,,,yes,9308181.0,0,5201,8942
19.0,,healthy,all_participants,,,,,,,,no,4352055.0,1,33687,36137
163.0,Healthy Controls,healthy,HC,117.0,46.0,36.9,,,,,yes,9057100.0,0,12793,13992
151.0,Schizophrenia,patients,SZ,114.0,37.0,37.8,,,,,yes,9057100.0,0,12793,13992
5.0,Tourette Syndrome,patients,TS patients,3.0,2.0,27.0,,,,,yes,5857897.0,0,6603,7746
395.0,healthy,healthy,young adults,,,,22-36,22.0,36.0,,yes,11000510.0,0,19253,21643
5.0,intrinsic tumours within the right cerebral hemisphere,patients,intrinsic tumours,2.0,3.0,33.7,,,,,yes,6699415.0,1,5975,8476
75.0,chronic dieters,patients,female chronic dieters,0.0,75.0,19.38,18-23,18.0,23.0,,yes,5460048.0,0,11781,14592
24.0,,healthy,fMRI participants,9.0,15.0,,,,,,yes,6016936.0,2,11174,13042
6.0,Pontocerebellar hypoplasia,patients,PCH patients,,,,,,,,yes,9461104.0,0,8676,10310
102.0,,healthy,fMRI participants,36.0,66.0,21.5,20-23,20.0,23.0,,yes,3775427.0,1,8012,10968
595.0,,healthy,all_participants,218.0,377.0,39.47,8-83,8.0,83.0,,yes,8615904.0,0,7046,10033
1060.0,Autism Spectrum Disorder,patients,ASD patients,,,,,,,,yes,9407088.0,1,29835,31900
1166.0,,healthy,normal controls,,,,,,,,yes,9407088.0,1,29835,31900
6.0,patients undergoing laser interstitial thermal therapy near eloquent structures,patients,LITT patients,,,,,,,,yes,10844152.0,4,11684,13534
